1994-1-10, MIA,451.0
1994-1-10, PBI,180.0
1994-1-10, SEA,408.0
1994-1-10, HDN,9.0
1994-1-10, FLL,293.0
1994-1-10, ELM,9.5
1994-1-10, GUC,7.5
1994-1-10, SCC,3.5
1994-1-10, ALB,55.0
1994-1-10, HNL,29.0
1994-1-10, BTV,12.0
1994-1-10, HTS,3.0
1994-1-10, BGM,6.0
1994-1-10, OKC,97.0
1994-1-10, RIC,83.5
1994-1-10, BOI,38.5
1994-1-10, LFT,0.5
1994-1-10, SFO,442.5
1994-1-10, GTF,7.5
1994-1-10, CMH,276.0
1994-1-10, VPS,0.0
1994-1-10, BQN,4.0
1994-1-10, AMA,23.5
1994-1-10, BTM,3.0
1994-1-10, SBA,4.0
1994-1-10, KSM,1.0
1994-1-10, BGR,11.0
1994-1-10, MEM,182.5
1994-1-10, RST,7.5
1994-1-10, MHT,16.5
1994-1-10, SIT,18.0
1994-1-10, CRP,11.5
1994-1-10, LAS,413.0
1994-1-10, PSE,1.5
1994-1-10, LAN,10.0
1994-1-10, TYS,38.5
1994-1-10, TUL,117.0
1994-1-10, EUG,11.5
1994-1-10, MDT,36.5
1994-1-10, PHL,627.0
1994-1-10, CRW,7.5
1994-1-10, EGE,9.0
1994-1-10, ORD,1959.5
1994-1-10, MAF,8.0
1994-1-10, ICT,29.5
1994-1-10, FAY,7.0
1994-1-10, MLI,18.5
1994-1-10, GRB,11.0
1994-1-10, FAT,16.0
1994-1-10, MSP,677.0
1994-1-10, GRR,35.0
1994-1-10, GFK,3.0
1994-1-10, SDF,99.0
1994-1-10, DCA,465.0
1994-1-10, FSD,10.5
1994-1-10, PVD,62.5
1994-1-10, SRQ,52.5
1994-1-10, SNA,103.0
1994-1-10, SAN,223.0
1994-1-10, JAN,31.5
1994-1-10, HVN,5.5
1994-1-17, SCC,1.5
1994-1-17, MCO,413.0
1994-1-17, PHF,5.5
1994-1-17, AZO,13.0
1994-1-17, MGM,7.0
1994-1-17, SYR,83.5
1994-1-17, FCA,0.5
1994-1-17, GTF,4.0
1994-1-17, PDX,175.0
1994-1-17, MOB,29.0
1994-1-17, PSE,0.5
1994-1-17, LEX,39.5
1994-1-17, GRR,45.0
1994-1-17, PBI,175.0
1994-1-17, AMA,22.5
1994-1-17, JAN,20.0
1994-1-17, MBS,14.0
1994-1-17, PHX,582.0
1994-1-17, MLU,13.5
1994-1-17, PSC,7.0
1994-1-17, DAB,22.5
1994-1-17, SFO,702.5
1994-1-17, CVG,537.5
1994-1-17, SLC,236.5
1994-1-17, HLN,1.5
1994-1-17, ROA,3.5
1994-1-17, STL,733.5
1994-1-17, CHS,62.5
1994-1-17, HOU,210.0
1994-1-17, TRI,8.0
1994-1-17, JFK,342.0
1994-1-17, PIT,1225.5
1994-1-17, AVL,7.5
1994-1-17, RST,9.0
1994-1-17, MHT,25.5
1994-1-17, ONT,112.5
1994-1-17, MSY,222.5
1994-1-17, TUS,57.0
1994-1-17, PNS,27.5
1994-1-17, DEN,871.5
1994-1-17, GNV,4.5
1994-1-17, MSN,12.5
1994-1-17, EUG,9.0
1994-1-17, CDV,5.5
1994-1-17, TPA,367.5
1994-1-17, BHM,58.0
1994-1-17, GEG,34.5
1994-1-17, ICT,23.5
1994-1-17, SGF,4.5
1994-1-17, OGG,13.5
1994-1-17, FAR,9.0
1994-1-17, MDW,260.0
1994-1-17, DLH,5.0
1994-1-17, SDF,109.5
1994-1-17, DLG,0.0
1994-1-17, OAJ,3.0
1994-1-17, ROC,126.0
1994-1-17, BGM,7.0
1994-1-17, LAX,785.0
1994-1-17, ERI,9.5
1994-1-17, MSO,5.5
1994-1-17, ANI,0.0
1994-1-17, SJC,118.5
1994-1-17, ELP,99.0
1994-1-17, OTZ,2.5
1994-1-17, ORF,165.0
1994-1-17, CLT,769.5
1994-1-17, LIT,59.0
1994-1-17, DTW,971.5
1994-1-17, VPS,0.5
1994-1-17, BFL,2.0
1994-1-17, SBN,13.5
1994-1-17, YAK,4.5
1994-1-17, IAD,392.0
1994-1-17, LGB,22.0
1994-1-17, OMA,58.0
1994-1-17, BOS,849.0
1994-1-17, TLH,20.0
1994-1-17, DFW,1875.0
1994-1-17, ABQ,100.0
1994-1-17, FWA,23.0
1994-1-17, GFK,3.0
1994-1-17, LBB,23.0
1994-1-17, CID,12.5
1994-1-17, RNO,98.0
1994-1-17, PSG,11.0
1994-1-17, KSM,2.5
1994-1-17, SBA,10.5
1994-1-17, HVN,2.5
1994-1-17, EWR,999.5
1994-1-17, FAY,4.5
1994-1-17, MCI,325.5
1994-1-17, CRP,18.5
1994-1-17, JNU,26.5
1994-1-17, MSP,610.0
1994-1-17, SIT,9.5
1994-1-17, MFR,8.0
1994-1-17, DUT,3.5
1994-1-17, MRY,7.5
1994-1-17, MKE,78.0
1994-1-17, ADQ,0.0
1994-1-17, IND,244.0
1994-1-17, MFE,13.5
1994-1-17, BTR,23.0
1994-1-17, MTJ,0.5
1994-1-17, SAN,261.5
1994-1-17, CRW,11.5
1994-1-17, SHV,25.5
1994-1-17, GSO,185.0
1994-1-17, BET,2.0
1994-1-17, KTN,15.5
1994-1-17, ILM,6.0
1994-1-17, FAT,19.0
1994-1-17, CHA,21.0
1994-1-17, FAI,18.0
1994-1-17, ALB,78.5
1994-1-17, RDU,225.0
1994-1-17, CAK,14.0
1994-1-17, OME,5.5
1994-1-17, MAF,18.5
1994-1-17, PHL,931.0
1994-1-17, HTS,2.0
1994-1-17, WRG,4.5
1994-1-17, BWI,534.5
1994-1-17, BTM,0.5
1994-1-17, DAY,100.5
1994-1-17, CPR,2.5
1994-1-17, GSP,41.5
1994-1-17, MLB,20.0
1994-1-17, AKN,0.0
1994-1-17, IDA,5.0
1994-1-17, BZN,10.0
1994-1-17, PWM,35.5
1994-1-17, SMF,138.5
1994-1-17, CSG,5.0
1994-1-17, BTV,23.5
1994-1-17, BDL,134.0
1994-1-17, SEA,452.0
1994-1-17, ITH,6.5
1994-1-17, BNA,257.0
1994-1-17, BOI,20.5
1994-1-17, ANC,72.0
1994-1-17, AUS,137.0
1994-1-17, FSD,7.5
1994-1-17, PFN,2.5
1994-1-17, DAL,161.5
1994-1-17, MOT,5.0
1994-1-17, MLI,14.5
1994-1-17, TVC,4.0
1994-1-17, JAC,7.5
1994-1-17, LAN,14.0
1994-1-17, ORD,1673.0
1994-1-17, BUF,164.5
1994-1-17, OAK,141.0
1994-1-17, OKC,85.0
1994-1-17, KOA,1.5
1994-1-17, LAS,430.0
1994-1-17, STT,13.0
1994-1-17, STX,5.0
1994-1-17, BRO,0.0
1994-1-17, BIL,11.5
1994-1-17, LGA,635.0
1994-1-17, BQN,0.5
1994-1-17, PVD,80.0
1994-1-17, CAE,29.5
1994-1-17, SAT,178.0
1994-1-17, EVV,13.5
1994-1-17, FNT,6.5
1994-1-17, CLE,378.0
1994-1-17, TUL,77.0
1994-1-17, MDT,52.5
1994-1-17, JAX,140.5
1994-1-17, PSP,25.5
1994-1-17, BIS,5.0
1994-1-17, LFT,2.0
1994-1-17, ATL,1272.5
1994-1-17, DCA,659.5
1994-1-17, CMH,347.0
1994-1-17, RAP,1.5
1994-1-17, SNA,119.0
1994-1-17, SWF,17.5
1994-1-17, TYS,35.5
1994-1-17, ISP,21.5
1994-1-17, IAH,456.5
1994-1-17, MYR,6.5
1994-1-17, DSM,37.5
1994-1-17, RSW,120.5
1994-1-17, BUR,118.0
1994-1-17, MIA,387.5
1994-1-17, COS,33.0
1994-1-17, FLL,272.0
1994-1-17, MEM,168.5
1994-1-17, PIA,2.5
1994-1-17, GUC,5.5
1994-1-17, ELM,5.0
1994-1-17, GJT,0.0
1994-1-17, SRQ,53.5
1994-1-17, AVP,12.5
1994-1-17, AGS,14.5
1994-1-17, SJU,71.5
1994-1-17, SAV,11.5
1994-1-17, LSE,2.0
1994-1-17, HNL,91.0
1994-1-17, EGE,5.0
1994-1-17, BGR,10.0
1994-1-17, ABE,37.5
1994-1-17, HSV,30.5
1994-1-17, BRW,3.5
1994-1-17, HPN,18.0
1994-1-17, LNK,6.5
1994-1-17, RIC,86.0
1994-1-17, GRB,9.0
1994-1-17, HDN,5.5
1994-1-17, TOL,17.0
1994-1-17, ACY,4.5
1994-1-17, HRL,21.5
1994-1-24, MKE,108.5
1994-1-24, AUS,174.5
1994-1-24, SRQ,66.5
1994-1-24, FAI,3.0
1994-1-24, BQN,0.5
1994-1-24, BFL,3.5
1994-1-24, CLT,785.0
1994-1-24, TOL,12.5
1994-1-24, BET,1.0
1994-1-24, OMA,102.0
1994-1-24, LNK,26.0
1994-1-24, FNT,3.0
1994-1-24, HVN,13.0
1994-1-24, BTM,2.0
1994-1-24, EVV,8.5
1994-1-24, SWF,25.5
1994-1-24, SLC,279.0
1994-1-24, MHT,30.0
1994-1-24, STT,12.5
1994-1-24, MCI,411.5
1994-1-24, MBS,15.5
1994-1-24, FLL,302.5
1994-1-24, BRW,0.0
1994-1-24, HTS,4.5
1994-1-24, HPN,31.5
1994-1-24, RSW,172.5
1994-1-24, SEA,258.5
1994-1-24, MFE,15.5
1994-1-24, PNS,28.0
1994-1-24, ISP,23.0
1994-1-24, BTV,27.5
1994-1-24, SYR,105.0
1994-1-24, OKC,147.5
1994-1-24, MLI,27.0
1994-1-24, JAN,31.0
1994-1-24, DSM,78.0
1994-1-24, HNL,98.0
1994-1-24, SDF,148.5
1994-1-24, ELM,10.0
1994-1-24, ABQ,174.5
1994-1-24, LGA,777.5
1994-1-24, BOI,30.5
1994-1-24, SIT,7.5
1994-1-24, JAC,9.0
1994-1-24, AVL,6.0
1994-1-24, MLB,21.5
1994-1-24, MSP,713.5
1994-1-24, FCA,3.0
1994-1-24, CHS,68.5
1994-1-24, PSP,33.0
1994-1-24, HSV,41.0
1994-1-24, DAL,197.5
1994-1-24, AZO,12.5
1994-1-24, LAX,617.0
1994-1-24, CAK,10.5
1994-1-24, YAK,2.5
1994-1-24, GRR,71.5
1994-1-24, CMH,288.0
1994-1-24, LIT,100.0
1994-1-24, GUC,6.0
1994-1-24, SMF,124.0
1994-1-24, ICT,58.5
1994-1-24, FAY,7.5
1994-1-24, MEM,261.0
1994-1-24, COS,72.5
1994-1-24, AMA,20.0
1994-1-24, MSN,16.0
1994-1-24, ROC,134.5
1994-1-24, MAF,21.0
